,date,id,content,hashtags
53,2020-08-30 14:00:39+00:00,1300070932883660802,"If you haven’t listened the speech he gave to a massive crowd in Berlin, go to his page @robertfkennedyjr (Instagram) and check it out.

#fauci #faucifraud #scamdemic #covid #covid19 #tyranny #wearamask #nomasks #endthelockdown #quarantine #liberty #freedom #news #msm #journalism https://t.co/scuG9DqOtC","['fauci', 'faucifraud', 'scamdemic', 'covid', 'covid19', 'tyranny', 'wearamask', 'nomasks', 'endthelockdown', 'quarantine', 'liberty', 'freedom', 'news', 'msm', 'journalism']"
54,2020-08-30 13:56:42+00:00,1300069942134558720,"Praying for the Pacific Islander community in these trying times.🙏🙏🙏

https://t.co/DwREEKw6Y5

#covid19 #coronavirus #stayingput #stayinghome #socialdistancing #isolation #quarantine","['covid19', 'coronavirus', 'stayingput', 'stayinghome', 'socialdistancing', 'isolation', 'quarantine']"
55,2020-08-30 13:48:20+00:00,1300067832605167623,"#Aircargo throughput at the world’s major #airports continued its slight uptick in June, whilst #passenger traffic plummeted by 85.6 %, reveals #ACIWorld
#quarantine #COVID19 #travelbans #airlines #trade #airtransportnews #airfreightnews #financialnews 
https://t.co/o60qkWYzuZ","['Aircargo', 'airports', 'passenger', 'ACIWorld', 'quarantine', 'COVID19', 'travelbans', 'airlines', 'trade', 'airtransportnews', 'airfreightnews', 'financialnews']"
56,2020-08-30 13:48:17+00:00,1300067819908988929,I hate living in a country that is willing to get sick themselves and infect others because they refuse accept temporary changes! #COVID19 #WearADamnMask #Quarantine #VoteBlueToEndThisNightmare #Vote,"['COVID19', 'WearADamnMask', 'Quarantine', 'VoteBlueToEndThisNightmare', 'Vote']"
57,2020-08-30 13:47:52+00:00,1300067717546942465,"#Aircargo throughput at the world’s major #airports continued its slight uptick in June, whilst #passenger traffic plummeted by 85.6 %, reveals #ACIWorld
#quarantine #COVID19 #travelbans #airlines #trade #airtransportnews #airfreightnews #financialnews 
https://t.co/eEN0LcSTLa","['Aircargo', 'airports', 'passenger', 'ACIWorld', 'quarantine', 'COVID19', 'travelbans', 'airlines', 'trade', 'airtransportnews', 'airfreightnews', 'financialnews']"
58,2020-08-30 13:46:34+00:00,1300067391372537856,Please suggest/provide list of autuorised hotels/accommodation centres for non covid people in Hyderabad. @ActivistTeja @HiHyderabad @WeAreHyderabad @SIOHyderabad @RachakondaCop #corona #COVID19 #hotels #Quarantine,"['corona', 'COVID19', 'hotels', 'Quarantine']"
59,2020-08-30 13:39:24+00:00,1300065586953805825,"Use code eats-hvsba o get a 15£ discount off a 20£ order. If you have already ordered, make a new account and order there! #UberEats #UberEatsPromoCode #UberEatsUk #mondaythoughts #Quarantine #coronavirusuk #coronavirus #COVID19 #COVID19UK #backtowork #promocode #fortnit","['UberEats', 'UberEatsPromoCode', 'UberEatsUk', 'mondaythoughts', 'Quarantine', 'coronavirusuk', 'coronavirus', 'COVID19', 'COVID19UK', 'backtowork', 'promocode', 'fortnit']"
60,2020-08-30 13:39:12+00:00,1300065537293201411,"Use code eats-hvsba to get a 15£ discount off a 20£ order. If you have already ordered, make a new account and order there! #UberEats #UberEatsPromoCode #UberEatsUk #mondaythoughts #Quarantine #coronavirusuk #coronavirus #COVID19 #COVID19UK #backtowork #promocode #fortnite #expo","['UberEats', 'UberEatsPromoCode', 'UberEatsUk', 'mondaythoughts', 'Quarantine', 'coronavirusuk', 'coronavirus', 'COVID19', 'COVID19UK', 'backtowork', 'promocode', 'fortnite', 'expo']"
61,2020-08-30 13:38:44+00:00,1300065419496128513,"Use code eats-hvsba o get a 15£ discount off a 20£ order. If you have already ordered, make a new account and order there! #UberEats #UberEatsPromoCode #UberEatsUk #mondaythoughts #Quarantine #coronavirusuk #coronavirus #COVID19 #COVID19UK #backtowork #promocode #fortnite uber","['UberEats', 'UberEatsPromoCode', 'UberEatsUk', 'mondaythoughts', 'Quarantine', 'coronavirusuk', 'coronavirus', 'COVID19', 'COVID19UK', 'backtowork', 'promocode', 'fortnite']"
62,2020-08-30 13:38:34+00:00,1300065377297354753,"Use code eats-hvsba to get a 15£ discount off a 20£ order. If you have already ordered, make a new account and order there! #UberEats #UberEatsPromoCode #UberEatsUk #mondaythoughts #Quarantine #coronavirusuk #coronavirus #COVID19 #COVID19UK #backtowork #promocode #fortnite","['UberEats', 'UberEatsPromoCode', 'UberEatsUk', 'mondaythoughts', 'Quarantine', 'coronavirusuk', 'coronavirus', 'COVID19', 'COVID19UK', 'backtowork', 'promocode', 'fortnite']"
